id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
7746,6.0,126.0,13.385996,12.6,4.8,26.2038268,11.17714,2.7270000000000003,1.767,0.91,0.496167,1.70155
7747,6.0,114.0,12.417996,11.4,4.6,23.099694928,10.78917,2.684,1.7200000000000002,0.964,0.48502,1.05605
7748,1.8,184.0,38.191,48.0,5.0,111.34115,9.01375,2.295,2.045,1.36,0.42668,9.54775
7749,6.8,84.0,13.477328,12.5,4.0,24.5691257,11.340425,2.5660000000000003,1.72375,0.9559999999999998,0.486375,1.42396
7750,3.8,50.0,3.253996,10.0,4.8,20.077018,10.347,2.7060000000000004,1.6780000000000002,0.892,0.499726,1.74944
7751,2.5,50.0,3.443996,10.0,4.8,20.016938,11.79886,2.934,1.6520000000000004,0.8480000000000001,0.4991960000000001,0.68424
7752,6.0,146.0,21.153992,13.2,4.8,29.525338,11.17714,2.675,1.905,0.914,0.4860359999999999,2.0416
7753,2.5,235.0,60.67400000000001,44.0,3.5,108.295515,8.65415,2.3680000000000003,1.904,1.1840000000000002,0.4391649999999999,6.46538
7754,1.8,127.0,26.090000000000003,31.0,5.6,70.86454624999998,9.0611,2.295,1.91,1.1800000000000002,0.45825,3.01757
7755,3.0,176.0,9.773996,11.6,4.4,23.231818,11.023840000000002,2.644,1.794,0.96,0.499514,0.7768
7756,6.5,126.0,13.512992,25.2,4.8,58.30341800000001,11.46526,2.934,1.8590000000000004,0.914,0.48502,2.06989
7757,6.3,74.0,14.22,24.66666666666667,4.0,53.356,9.159866666666668,1.95,1.913333333333333,1.2,0.4488266666666667,1.41194
7758,6.0,98.0,8.888996,9.8,4.8,18.60817185,11.33044,2.8280000000000003,1.682,0.836,0.498454,0.81244
7759,5.5,80.0,5.505328,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.8200000000000003,1.6725,0.8066666666666666,0.4995066666666667,0.52225
7760,5.5,170.0,8.42666,10.0,4.705882352941177,20.2988926326,11.431161904761904,2.705,1.713529411764706,0.889,0.494904705882353,0.80625
7761,3.8,130.0,3.955825,4.482758620689656,3.034482758620689,8.462066620620691,13.324910344827588,2.62551724137931,1.3062068965517242,0.5075862068965517,0.7707548275862071,0.37005
7762,3.8,92.0,7.900992,9.2,4.8,18.60817185,11.023840000000002,2.7030000000000003,1.6980000000000002,0.866,0.47907,0.6888
7763,1.8,46.0,15.55,23.0,4.0,48.7195,9.08885,2.115,1.905,1.12,0.47888,3.78533
7764,2.8,94.0,20.855328,22.0,4.666666666666667,49.50308166666667,9.8771,2.248333333333333,1.91,1.1983333333333337,0.46586,5.0988
7765,2.5,126.0,13.551332,27.6,5.6,65.56541800000001,12.04083,2.884,1.662,0.914,0.4618992,3.18933
7766,3.5,129.0,8.885992,21.0,4.0,49.496,10.93895,2.675,1.765,0.945,0.474714,4.08822
7767,4.0,30.0,2.3326640000000003,6.666666666666668,4.0,13.016128333333334,11.711716666666668,2.828333333333333,1.6516666666666666,0.728,0.49968,0.74774
7768,6.0,446.0,36.095296000000005,9.666666666666666,4.4444444444444455,20.052981069333327,11.271522222222226,2.798888888888889,1.724444444444445,0.8933333333333332,0.4983866666666667,0.8886
7769,6.8,80.0,5.686908,10.75,5.0,20.3920334,12.18425,2.7845,1.7185,0.8959999999999999,0.4927989999999999,0.0
7770,2.0,70.0,2.741332,6.0,4.0,13.165070041500002,12.41584,2.7003,1.5509999999999995,0.6208333333333335,0.6612241666666667,0.69411
7771,5.5,60.0,8.903332,10.0,4.666666666666667,20.236434166666665,11.543,2.765833333333333,1.6795000000000002,0.9183333333333332,0.491604,1.50239
7772,4.0,74.0,4.243996,14.8,4.8,29.525338,11.17714,2.81,1.765,0.914,0.49282,0.85961
7773,3.8,112.0,9.773996,22.8,4.8,50.1811,10.75912,2.352,1.904,1.12,0.47888,2.94712
7774,6.0,108.0,2.6771992,10.6,4.8,20.833018,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,0.8338
7775,2.5,78.0,5.4896195,13.6,4.0,29.680678624999995,12.0278,2.58,1.592,0.7380000000000001,0.5982450000000001,1.51422
7776,3.0,92.0,6.697992,9.2,4.0,18.439538,11.79886,2.805,1.656,0.836,0.5471010000000001,0.65306
7777,3.8,92.0,7.419487500000002,9.2,4.8,18.60817185,10.59066,2.7030000000000003,1.767,0.96,0.496167,0.75516
7778,2.3,96.0,15.55,48.0,4.0,116.3255,8.2366,2.24,2.015,1.1800000000000002,0.448895,7.775
7779,5.8,224.0,17.2474855,9.5,4.125,18.774804955,11.6604875,2.86,1.6310000000000002,0.945,0.4959356250000001,0.88802
7780,2.5,74.0,3.253996,7.4,4.2,14.610803,12.3734,2.766,1.5509999999999995,0.71,0.6184925,0.4112
7781,2.5,151.0,19.334,51.33333333333333,2.6666666666666665,119.6295,8.5318,2.24,2.0766666666666667,1.366666666666667,0.4488266666666667,7.715
7782,2.5,790.0,105.514,7.5625,3.75,14.89812178125,12.046624,2.68,1.5425,0.72445,0.6984972486772487,0.69605
7783,3.0,116.0,0.13266,6.0,3.0,11.729290775,13.161829166666667,2.595,1.336666666666667,0.5283333333333333,0.7650095833333334,0.13266
7784,6.0,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.7742
7785,2.5,226.0,21.153992,23.5,4.375,49.224449375000006,11.2287,2.5275,1.7262499999999998,0.945,0.459375,5.07625
7786,3.8,214.0,25.721328,23.5,4.25,49.224449375000006,9.101835,2.2225,1.99,1.135,0.479965,3.958
7787,3.0,322.0,38.214,64.4,4.4,160.15216,8.31996,2.0200000000000005,2.064,1.4220000000000002,0.40338,3.52072
7788,6.0,116.0,11.463996000000002,11.6,4.4,24.5691257,10.9485,2.752,1.6880000000000002,0.8808000000000001,0.489272,1.2832
7789,3.8,742.0,41.181992,24.96551724137931,4.206896551724138,57.46065517241379,9.101462068965516,2.168275862068965,1.9065217391304348,0.9817241379310375,0.4722666666666666,4.57578
7790,2.5,228.0,24.409986,28.5,5.0,68.16233625,11.719925,2.7845,1.7199999999999998,0.945,0.468765,2.1154
7791,3.5,42.0,3.443996,8.4,4.4,16.862137999999998,11.719925,2.24,1.6310000000000002,0.8649999999999999,0.5566228000000001,0.0222
7792,6.0,169.0,7.4426640000000015,18.777777777777786,4.666666666666667,41.609136,11.189908888888883,2.771111111111112,1.7128888888888891,0.9888888888888888,0.4767116666666666,1.99192
7793,6.8,86.0,4.03,9.2,4.4,18.60817185,10.91369,2.752,1.7200000000000002,0.944,0.4927989999999999,0.50181
7794,2.8,228.0,23.348983,24.5,4.5,53.4902975,11.719925,2.75,1.72375,0.945,0.460005,4.45167
7795,6.3,94.0,10.507072,14.4,4.4,31.574635600000004,11.14446,2.684,1.904,0.9,0.4820359999999999,1.182
7796,6.0,250.0,27.432984,12.6,4.4,25.408218,11.47577,2.7030000000000003,1.7020000000000004,0.899,0.490376,1.27478
7797,6.5,112.0,7.441332000000001,10.5,4.16,20.9941265318,11.533816666666668,2.8240000000000003,1.6488,0.86,0.4927359999999999,0.82082
7798,6.5,80.0,7.44274775,10.0,5.0,20.255278375,11.026725,2.815,1.62625,0.91,0.495275,0.87067
7799,6.0,100.0,8.337992,10.0,4.8,20.077018,10.89726,2.7060000000000004,1.6780000000000002,0.892,0.498984,0.94589
7800,6.8,176.0,27.403984,20.57142857142857,4.0,43.43438714285714,10.599905,2.62,1.7200000000000002,0.958,0.474714,4.75782
7801,4.3,150.0,11.463996000000002,11.0,4.8,23.099694928,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.499404,0.34857
7802,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75249
7803,2.5,220.0,43.23,48.0,4.0,114.97573,8.5318,1.96,2.015,1.1800000000000002,0.4442925,7.6428
7804,6.0,100.0,8.44,10.0,4.8,20.3920334,10.13144,2.352,1.8200000000000005,0.914,0.4927359999999999,0.81244
7805,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.7742
7806,6.0,122.0,14.485992,12.6,4.8,24.808518,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.15072
7807,2.3,87.0,20.362,50.33333333333334,2.0,121.02273333333332,9.0432,2.28,1.9,1.1800000000000002,0.45825,6.44467
7808,6.0,92.0,4.073996,9.2,4.8,18.60817185,11.20276,2.752,1.6880000000000002,0.91,0.4957955,0.19112
7809,6.3,74.0,14.883996000000002,14.8,4.4,31.574635600000004,11.23408,2.684,1.732,0.914,0.4820359999999999,1.42396
7810,2.5,82.0,12.421,13.6,4.8,29.525338,10.2968,2.53,1.855,1.36,0.479965,2.07755
7811,5.5,68.0,9.143996,13.6,4.8,27.188418,10.73364,2.694,1.7380000000000002,0.928,0.489272,1.79607
7812,6.8,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.85358
7813,2.5,184.0,40.61,24.5,3.75,45.87725,9.300975,2.25375,1.86625,1.1275,0.4756775,5.2085
7814,5.0,42.0,1.741332,8.88,4.4,16.862137999999998,11.719925,2.755,1.6309999999999998,1.16,0.474714,0.26567
7815,2.3,163.0,13.35,23.5,4.5,49.204038,10.2719,2.8,1.7262499999999998,0.945,0.46617125,4.5665
7816,3.0,50.0,4.03,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.84233
7817,1.5,100.0,0.973995,10.0,4.0,20.9940862215,9.01375,2.295,1.9,1.36,0.42668,0.0
7818,5.3,144.0,21.575328,24.66666666666667,4.333333333333333,53.356,9.6903,2.308333333333333,1.923333333333333,1.224,0.47857,1.46035
7819,4.0,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.986666666666667,1.75,0.92,0.4821566666666666,1.27478
7820,2.5,112.0,13.355328,48.0,4.0,112.295515,10.0743,2.295,1.925,0.945,0.48273,2.07315
7821,6.0,126.0,28.403984,12.5,4.8,24.556188775,11.10535,2.7845,1.682,0.8875000000000001,0.4927189999999999,1.0804
7822,2.0,112.0,13.385996,24.4,5.2,58.30341800000001,10.75912,2.572,1.736,0.908,0.460005,4.75782
7823,5.5,30.0,2.6771992,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.491678,0.75585
7824,2.5,96.0,9.143996,48.0,5.6,111.599515,9.695,2.298,1.9072,1.2,0.447885,0.44035
7825,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7826,6.0,80.0,5.505328,10.0,4.666666666666667,20.02735333333333,11.706466666666666,2.8816666666666664,1.6310000000000002,0.91,0.4987149999999999,0.73803
7827,6.0,126.0,13.551332,22.4,4.8,53.441338,11.11696,2.757,1.7420000000000002,0.928,0.4789899999999999,4.75782
7828,5.5,58.0,3.443996,9.0,4.5,18.5045363965,11.749633333333335,2.7883333333333336,1.6516666666666666,0.8116666666666665,0.5485311111111112,0.73803
7829,3.5,220.0,24.587992000000003,26.585365853658534,4.666666666666667,63.67066756097561,11.7051,2.7636585365853654,1.7356097560975612,0.945,0.4736966666666666,3.52186
7830,2.0,14.0,1.7401675,4.666666666666667,3.5,8.773226666666666,13.51252,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.43908
7831,3.8,126.0,13.385996,25.2,4.4,58.30341800000001,9.370384,2.298,1.9072,1.2,0.4618992,1.05605
7832,3.0,92.0,7.900992,9.2,4.8,18.60817185,11.865175,2.774,1.714,0.882,0.499726,0.6508
7833,5.3,80.0,12.329324,13.333333333333336,4.333333333333333,27.44881366633333,9.4533,2.24,1.9075,1.13,0.4878333333333333,1.37405
7834,1.5,1.864009615384615,21.553374,8.281859070464767,3.6764705882352944,16.531058067826088,12.232,2.631484257871064,1.4606084656084657,0.6815292353823089,0.6437436431784108,0.37005
7835,2.5,126.0,20.3188215,26.0,4.0,72.2365,11.340425,2.2225,1.91,1.185,0.4628675,5.0988
7836,6.0,126.0,13.892964,25.2,4.0,58.30341800000001,11.037175,2.675,1.745,0.965,0.479965,2.19978
7837,5.5,63.0,7.900992,12.6,4.8,25.408218,11.288,2.81,1.7420000000000002,0.8699999999999999,0.49282,0.91318
7838,3.8,84.0,12.421,42.0,5.0,102.82756,9.695,2.24,1.9075,1.12,0.447885,2.40189
7839,2.5,41.0,13.385996,42.0,3.5,93.78445,9.273855,2.279,1.907,1.14,0.44942,6.44467
7840,2.5,184.0,28.867992,33.5,5.0,78.8410375,11.1479375,2.24,1.925,0.895,0.4576149999999999,2.0416
7841,5.5,20.0,0.973995,10.0,4.0,20.3920334,9.01375,2.205,1.866,0.9,0.4927359999999999,0.80625
7842,6.0,120.0,8.885992,10.0,4.8,20.93888802,11.17714,2.644,1.794,0.914,0.4941109999999999,0.58973
7843,5.5,68.0,8.903332,13.0,4.0,29.525338,10.629,2.675,1.745,0.905,0.48855,2.26855
7844,5.5,93.0,19.334,31.33333333333333,4.0,69.51219666666667,9.159866666666668,1.9866666666666664,1.88,1.1983333333333337,0.4621833333333333,6.44467
7845,6.0,250.0,27.403984,12.8,4.6,25.077338,11.16682,2.648,1.7080000000000002,0.96,0.490654,1.25093
7846,5.5,60.0,8.329324,10.0,4.333333333333333,20.18188193025,10.6397,2.4133333333333336,1.8133333333333328,0.9266666666666667,0.4927189999999999,1.04374
7847,6.0,92.0,6.25674375,9.5,4.8,20.18188193025,11.667433333333332,2.752,1.6444444444444444,0.8216,0.5502422222222223,0.53898
7848,6.3,80.0,7.44274775,10.0,5.0,20.255278375,11.139125000000002,2.79,1.765,0.945,0.49425875,0.56215
7849,2.0,150.0,15.78748,27.2,5.6,65.56541800000001,11.64556,2.884,1.662,0.914,0.476196,2.37162
7850,5.5,46.0,8.505991999999999,13.0,4.0,27.44881366633333,10.39875,2.295,1.875,0.95,0.4818274999999999,1.35155
7851,3.8,184.0,40.61,23.0,4.0,49.224449375000006,10.857175,2.25375,1.875,1.1275,0.4756775,3.1504
7852,6.0,112.0,8.147992,10.8,4.8,21.9893120372,11.38168,2.81,1.7574999999999998,0.974,0.485951,0.99502
7853,3.5,100.0,8.864992,10.0,4.8,20.15577185,11.17714,2.7270000000000003,1.767,0.91,0.4927189999999999,1.71759
7854,3.8,30.0,2.70174775,7.4,4.8,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.49568
7855,4.3,100.0,7.558488000000001,10.0,4.8,20.9940862215,12.63188,2.684,1.6310000000000002,0.91,0.4911100000000001,1.03196
7856,2.5,110.0,23.0,36.66666666666666,2.6666666666666665,82.59846666666667,8.604266666666666,2.1866666666666665,2.0066666666666664,1.2533333333333334,0.4705633333333334,3.11533
7857,2.8,150.0,13.385996,12.0,4.6,24.808518,10.629,2.5860000000000003,1.7420000000000002,0.96,0.496167,1.7362
7858,4.0,92.0,19.334,30.66666666666667,5.0,68.56273,10.371666666666668,1.95,1.91,1.1840000000000002,0.4621833333333333,3.87311
7859,3.8,134.0,13.557328,22.0,5.333333333333333,54.27519833333333,11.8264,2.9766666666666666,1.7566666666666666,0.9833333333333334,0.483071455,2.22589
7860,2.5,82.0,13.35,27.0,5.6,68.16233625,13.2789,2.2,1.99,0.4580000000000001,0.4587699999999999,0.44035
7861,4.5,140.0,5.876743749999998,7.777777777777778,4.0,15.394590555555556,12.053727777777777,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6081561111111111,0.35134
7862,6.5,87.0,10.803992,16.5,4.0,35.468537,10.347,2.684,1.7200000000000002,0.945,0.481478,2.48089
7863,1.5,30.0,2.70174775,6.0,3.2,11.663548,12.41584,2.518,1.394,0.6639999999999999,0.695602,0.50389
7864,2.5,108.0,9.143996,44.0,4.0,108.295515,9.695,2.065,1.925,1.165,0.447885,0.42774
7865,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222
7866,6.0,144.0,17.623983999999997,14.25,4.8,24.75087845,11.107295,2.7612,1.7185,0.9399999999999998,0.4931925,1.2398
7867,2.0,214.0,27.10599,20.2,4.8,43.498522,9.1302,2.3080000000000003,1.908,1.224,0.475566,0.44035
7868,3.8,74.0,12.297928,24.96551724137931,4.2586206896551735,43.22643236074271,9.101462068965516,2.572,1.9062068965517245,1.2145,0.47907,4.28689
7869,2.0,322.0,38.214,64.4,4.0,160.15216,8.31996,2.0200000000000005,2.0200000000000005,1.4220000000000002,0.42668,7.66667
7870,3.0,36.0,8.885992,18.0,4.0,37.346215,10.629,2.53,1.745,0.905,0.48855,2.17405
7871,6.0,80.0,5.686908,10.0,4.8,20.3920334,12.0034,2.7960000000000003,1.648,0.8800000000000001,0.499404,0.72824
7872,2.5,102.0,0.3385992,5.52,3.52,10.930223542399998,12.082260000000002,2.6184,1.5096,0.6464,0.6497568000000001,0.37005
7873,2.0,100.0,5.203996,18.0,5.6,39.568056,9.1302,2.298,1.9072,1.2,0.4673040000000001,0.47413
7874,2.5,126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.447885,3.37533
7875,3.0,322.0,38.214,32.0,5.166666666666667,72.2365,10.598482033333333,2.8280000000000003,1.765,1.02,0.479965,5.80644
7876,6.0,100.0,7.558488000000001,10.0,4.8,20.2988926326,11.35495,2.664,1.66,0.96,0.492719,0.83076
7877,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49901,0.0
7878,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7879,7.5,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.8886
7880,4.0,126.0,13.385996,25.2,5.6,58.30341800000001,11.14446,2.81,1.7420000000000002,0.9559999999999998,0.477015,4.45167
7881,2.5,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,6.44467
7882,6.0,50.0,3.253996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.8045
7883,5.5,108.0,7.957992,10.8,4.4,21.5029424,10.347,2.752,1.754,0.96,0.48752,0.49724
7884,6.8,74.0,14.7341515,14.25,4.5,24.8498622425,11.107295,2.7845,1.7185,0.91,0.4927989999999999,1.7362
7885,6.0,100.0,7.876747749999999,10.0,4.8,20.2988926326,11.10535,2.755,1.6309999999999998,0.91,0.4927189999999999,0.82747
7886,3.8,138.0,8.3394915,7.923076923076922,4.615384615384615,15.930552903846152,12.346603846153847,2.7730769230769234,1.5288461538461535,0.7184615384615385,0.6089834615384615,0.65552
7887,6.0,100.0,5.505328,10.0,4.8,20.3920334,11.777640000000002,2.648,1.626,0.8800000000000001,0.4927359999999999,0.77525
7888,5.5,56.0,4.073996,11.333333333333336,4.333333333333333,22.57963877083333,10.858372916666667,2.675,1.7583333333333335,0.946,0.49512,0.71879
7889,5.0,68.0,9.107996000000002,13.55,4.0,29.568292,10.600980000000002,2.58,1.7120000000000002,0.956,0.483071455,1.8216
7890,5.5,52.0,4.073996,10.6,4.8,21.9893120372,10.99836,2.752,1.7880000000000005,0.86,0.4912240000000001,1.05428
7891,5.5,100.0,8.42666,10.0,5.0,20.322035645125,11.510054166666668,2.66725,1.648,0.88125,0.4931925,1.66028
7892,2.8,146.0,8.836996000000001,7.92,4.333333333333333,14.996859625,12.046624,2.828333333333333,1.7250000000000003,0.7883333333333334,0.491604,0.19112
7893,2.5,96.0,15.43,32.0,4.25,72.2365,9.695,2.295,1.9,1.1800000000000002,0.4442925,6.313
7894,6.0,86.0,8.903332,15.2,4.8,31.204917046,11.20276,2.7270000000000003,1.767,0.91,0.496167,1.31786
7895,6.0,100.0,5.401996,10.0,4.8,20.3920334,11.79886,2.708,1.648,0.8800000000000001,0.4912240000000001,0.83076
7896,2.5,173.0,24.409986,28.83333333333333,5.0,68.16233625,11.1479375,2.705,1.765,0.945,0.468765,2.4836
7897,5.0,50.0,3.55,10.0,4.0,20.077018,9.706,2.225,1.904,1.15,0.49901,0.0
7898,2.5,36.0,8.941324,44.0,4.0,108.295515,8.888349999999997,2.19,1.91,1.245,0.44736,4.45755
7899,2.5,74.0,19.334,24.66666666666667,2.6666666666666665,53.05033333333333,8.604266666666666,2.1666666666666665,1.9,1.3633333333333333,0.4621833333333333,3.492
7900,3.3,96.0,8.505991999999999,19.0,4.5,39.568056,9.251425,1.98,2.015,1.37,0.496875,1.05333
7901,6.0,90.0,11.463996000000002,10.0,4.8,20.3920334,11.5619,2.752,1.6880000000000002,0.8800000000000001,0.491678,1.04896
7902,2.5,42.0,7.4426640000000015,20.5,4.0,43.498522,12.0034,2.445,1.98,1.2,0.47907,1.0047
7903,5.5,72.0,5.686908,10.875,4.625,22.206043325,10.89890625,2.640625,1.725,0.94625,0.493379375,0.82753
7904,5.3,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,1.92725
7905,3.5,95.0,17.921332000000003,31.66666666666667,5.333333333333333,70.83746666666666,8.869433333333333,2.3680000000000003,1.913333333333333,1.1840000000000002,0.4704,3.1504
7906,6.3,84.0,13.355328,18.0,4.8,43.498522,11.14446,2.684,1.732,0.914,0.4820359999999999,2.9768
7907,6.5,100.0,8.566994,10.0,4.8,20.492449117625004,11.38168,2.754,1.7262499999999998,0.86,0.49282,1.85225
7908,4.0,144.0,7.43274775,24.0,4.0,53.4902975,10.39875,2.295,1.99,1.2999999999999998,0.48273,3.05125
7909,6.8,138.0,8.836996000000001,10.88,4.8,21.5029424,11.14446,2.885,1.743,0.946,0.495329,0.84098
7910,5.5,38.0,4.542664,12.6,4.666666666666667,26.621686666666665,11.526066666666663,2.81,1.717,0.92,0.48752,1.0627
7911,6.0,100.0,7.558488000000001,10.0,4.8,20.3920334,11.33044,2.94,1.66,0.94,0.4927359999999999,0.83076
7912,6.3,58.0,13.747992000000002,31.1,4.4,74.71870600000003,11.14446,2.572,1.7420000000000002,0.96,0.474714,4.86552
7913,2.5,46.0,9.133,23.0,4.0,48.7195,9.8771,2.295,2.045,1.36,0.42668,1.92725
7914,6.0,93.0,8.508664,15.666666666666664,4.666666666666667,33.33735333333333,11.16682,2.648,1.7380000000000002,0.9229999999999998,0.48752,1.2188
7915,2.8,278.0,26.015984,27.6,5.6,64.9132175,11.61422,2.884,1.736,0.944,0.4679350000000001,2.6108
7916,6.0,250.0,13.747992000000002,12.3,4.6,24.085483,10.59066,2.5860000000000003,1.7420000000000002,0.96,0.4941109999999999,1.79216
7917,2.5,180.0,0.5674375,9.75,4.5,18.01515585,11.876775,2.6362499999999995,1.5509999999999995,0.75,0.499404,0.52225
7918,3.8,68.0,11.463996000000002,13.6,4.4,29.525338,11.43734,2.7380000000000004,1.7420000000000002,0.914,0.48502,2.06989
7919,5.5,156.0,25.573324,9.5,4.166666666666667,19.240395713333328,10.776008333333332,2.619166666666666,1.7100000000000002,0.95,0.4878133333333334,0.54117
7920,3.0,141.0,17.641328,23.0,4.0,49.50308166666667,9.3432,2.4133333333333336,1.856666666666667,1.0833333333333333,0.49282,1.38084
7921,2.0,196.0,24.150564000000003,30.5,5.5,67.9394,11.61422,2.884,1.736,0.912,0.467568,3.88539
7922,6.0,169.0,21.616992000000003,17.333333333333332,4.666666666666667,37.51688,11.268922222222226,2.6754444444444445,1.724444444444445,0.9822222222222222,0.4831422222222222,0.67544
7923,2.0,100.0,0.7558488000000001,10.0,4.0,20.213348778,11.28095,2.727,1.747,0.91,0.4927989999999999,0.82747
7924,6.5,167.0,23.907992,17.22222222222222,4.4444444444444455,37.41610711111111,11.276495555555556,2.771111111111112,1.7666666666666668,0.9166666666666666,0.47783,1.96919
7925,5.0,46.0,4.03,12.0,4.0,26.024935442,10.347,2.115,1.9,0.945,0.48855,1.91369
7926,6.0,100.0,8.885992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.88802
7927,5.5,410.0,32.807971,10.375,4.375,20.322035645125,12.046624,2.6378125,1.656,0.96,0.4991960000000001,0.49568
7928,2.5,144.0,16.641328,16.0,4.8,34.72421799999999,11.38168,2.81,1.7400000000000002,0.86,0.49282,2.645
7929,3.0,96.0,17.215328,15.142857142857142,4.0,31.976188571428573,11.130928571428573,2.225714285714285,1.747142857142857,0.9142857142857144,0.4841114285714286,1.04374
7930,6.3,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.625,0.8525,0.495275,0.62375
7931,6.0,112.0,13.044328,22.0,4.666666666666667,50.46236066666666,11.654066666666669,2.8266666666666667,1.7166666666666668,0.8966666666666668,0.4789183333333333,4.08822
